event_id,hazard_type,tile_id,width,height,pre_image,post_image,pre_json,post_json,bldg_uid,damage_subtype,damage_class,polygon_wkt_xy_pre,polygon_wkt_xy_post,sam3_confidence,pre_crop,post_crop,mask_M,mask_R,crop_x0,crop_y0,crop_size,cx,cy,polygon_source_used,m_area_px,r_area_px,quality_ok,crop_zero_frac
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,638d3cd4-46fc-46ee-bd9a-0a7f53f6d3b9,,,"POLYGON ((139.10000610351562 1587.6300048828125, 139.92999267578125 1584.25, 150.85000610351562 1586.9100341796875, 157.14999389648438 1561.0799560546875, 133.89999389648438 1555.4100341796875, 134.0 1555.0, 101.08999633789062 1546.969970703125, 93.86000061035156 1576.5899658203125, 139.10000610351562 1587.6300048828125))","POLYGON ((139.10000610351562 1587.6300048828125, 139.92999267578125 1584.25, 150.85000610351562 1586.9100341796875, 157.14999389648438 1561.0799560546875, 133.89999389648438 1555.4100341796875, 134.0 1555.0, 101.08999633789062 1546.969970703125, 93.86000061035156 1576.5899658203125, 139.10000610351562 1587.6300048828125))",0.7242,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__638d3cd4-46fc-46ee-bd9a-0a7f53f6d3b9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__638d3cd4-46fc-46ee-bd9a-0a7f53f6d3b9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__638d3cd4-46fc-46ee-bd9a-0a7f53f6d3b9.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__638d3cd4-46fc-46ee-bd9a-0a7f53f6d3b9.png,0,1440,256,124.994,1568.265,pre_then_post,1751,15519,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,c8133a47-79dc-4017-a1fe-baa12104a87a,,,"POLYGON ((327.0 1586.93994140625, 353.0 1586.93994140625, 353.0 1591.68994140625, 395.8599853515625 1591.68994140625, 395.8599853515625 1551.1700439453125, 327.0 1551.1700439453125, 327.0 1586.93994140625))","POLYGON ((327.0 1586.93994140625, 353.0 1586.93994140625, 353.0 1591.68994140625, 395.8599853515625 1591.68994140625, 395.8599853515625 1551.1700439453125, 327.0 1551.1700439453125, 327.0 1586.93994140625))",0.7312,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__c8133a47-79dc-4017-a1fe-baa12104a87a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__c8133a47-79dc-4017-a1fe-baa12104a87a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__c8133a47-79dc-4017-a1fe-baa12104a87a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__c8133a47-79dc-4017-a1fe-baa12104a87a.png,234,1443,256,362.422,1570.598,pre_then_post,2699,17397,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,7dd06147-617f-44ca-b91d-2b54996ece44,,,"POLYGON ((309.8999938964844 1636.1099853515625, 341.0 1636.1099853515625, 341.0 1606.6600341796875, 309.8999938964844 1606.6600341796875, 309.8999938964844 1636.1099853515625))","POLYGON ((309.8999938964844 1636.1099853515625, 341.0 1636.1099853515625, 341.0 1606.6600341796875, 309.8999938964844 1606.6600341796875, 309.8999938964844 1636.1099853515625))",0.6492,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__7dd06147-617f-44ca-b91d-2b54996ece44.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__7dd06147-617f-44ca-b91d-2b54996ece44.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__7dd06147-617f-44ca-b91d-2b54996ece44.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__7dd06147-617f-44ca-b91d-2b54996ece44.png,197,1493,256,325.449,1621.375,pre_then_post,1023,13164,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,4c3ee96b-a37f-4371-a0ee-3094997fa2c6,,,"POLYGON ((369.42999267578125 1624.0, 379.5 1624.0, 379.5 1639.5, 396.760009765625 1639.5, 396.760009765625 1628.6600341796875, 413.5799865722656 1628.6600341796875, 413.5799865722656 1601.530029296875, 369.42999267578125 1601.530029296875, 369.42999267578125 1624.0))","POLYGON ((369.42999267578125 1624.0, 379.5 1624.0, 379.5 1639.5, 396.760009765625 1639.5, 396.760009765625 1628.6600341796875, 413.5799865722656 1628.6600341796875, 413.5799865722656 1601.530029296875, 369.42999267578125 1601.530029296875, 369.42999267578125 1624.0))",0.6941,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__4c3ee96b-a37f-4371-a0ee-3094997fa2c6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__4c3ee96b-a37f-4371-a0ee-3094997fa2c6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__4c3ee96b-a37f-4371-a0ee-3094997fa2c6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__4c3ee96b-a37f-4371-a0ee-3094997fa2c6.png,264,1489,256,391.626,1617.341,pre_then_post,1418,14505,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,e58d7905-7ebe-4f9f-a229-1adc598a5b8e,,,"POLYGON ((1148.3399658203125 1637.0, 1175.0 1637.0, 1175.0 1643.6199951171875, 1195.0 1643.6199951171875, 1195.0 1642.0, 1206.7900390625 1642.0, 1206.7900390625 1644.27001953125, 1235.0 1644.27001953125, 1235.0 1656.81005859375, 1279.199951171875 1656.81005859375, 1279.199951171875 1589.5999755859375, 1148.3399658203125 1589.5999755859375, 1148.3399658203125 1637.0))","POLYGON ((1148.3399658203125 1637.0, 1175.0 1637.0, 1175.0 1643.6199951171875, 1195.0 1643.6199951171875, 1195.0 1642.0, 1206.7900390625 1642.0, 1206.7900390625 1644.27001953125, 1235.0 1644.27001953125, 1235.0 1656.81005859375, 1279.199951171875 1656.81005859375, 1279.199951171875 1589.5999755859375, 1148.3399658203125 1589.5999755859375, 1148.3399658203125 1637.0))",0.7771,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__e58d7905-7ebe-4f9f-a229-1adc598a5b8e.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__e58d7905-7ebe-4f9f-a229-1adc598a5b8e.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__e58d7905-7ebe-4f9f-a229-1adc598a5b8e.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__e58d7905-7ebe-4f9f-a229-1adc598a5b8e.png,1090,1491,256,1218.431,1618.678,pre_then_post,7702,25634,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,d6038aef-fc07-4c1e-99ae-2eb301a39e1c,,,"POLYGON ((311.95001220703125 1659.300048828125, 352.8399963378906 1659.300048828125, 352.8399963378906 1639.68994140625, 311.95001220703125 1639.68994140625, 311.95001220703125 1659.300048828125))","POLYGON ((311.95001220703125 1659.300048828125, 352.8399963378906 1659.300048828125, 352.8399963378906 1639.68994140625, 311.95001220703125 1639.68994140625, 311.95001220703125 1659.300048828125))",0.7461,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__d6038aef-fc07-4c1e-99ae-2eb301a39e1c.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__d6038aef-fc07-4c1e-99ae-2eb301a39e1c.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__d6038aef-fc07-4c1e-99ae-2eb301a39e1c.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__d6038aef-fc07-4c1e-99ae-2eb301a39e1c.png,204,1521,256,332.387,1649.460,pre_then_post,882,13068,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,8432da4e-2864-4feb-ad4a-69caf501317a,,,"POLYGON ((415.260009765625 1628.5, 405.9100036621094 1628.5, 405.9100036621094 1668.68994140625, 431.5 1668.68994140625, 431.5 1643.8800048828125, 452.6600036621094 1643.8800048828125, 452.6600036621094 1610.0, 415.260009765625 1610.0, 415.260009765625 1628.5))","POLYGON ((415.260009765625 1628.5, 405.9100036621094 1628.5, 405.9100036621094 1668.68994140625, 431.5 1668.68994140625, 431.5 1643.8800048828125, 452.6600036621094 1643.8800048828125, 452.6600036621094 1610.0, 415.260009765625 1610.0, 415.260009765625 1628.5))",0.742,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__8432da4e-2864-4feb-ad4a-69caf501317a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__8432da4e-2864-4feb-ad4a-69caf501317a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__8432da4e-2864-4feb-ad4a-69caf501317a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__8432da4e-2864-4feb-ad4a-69caf501317a.png,300,1509,256,427.586,1636.710,pre_then_post,2127,16569,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,9179a54f-912b-4490-a9e4-3a4ad2903ef6,,,"POLYGON ((673.1799926757812 1668.81005859375, 709.97998046875 1668.81005859375, 709.97998046875 1616.5999755859375, 673.1799926757812 1616.5999755859375, 673.1799926757812 1668.81005859375))","POLYGON ((673.1799926757812 1668.81005859375, 709.97998046875 1668.81005859375, 709.97998046875 1616.5999755859375, 673.1799926757812 1616.5999755859375, 673.1799926757812 1668.81005859375))",0.7584,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__9179a54f-912b-4490-a9e4-3a4ad2903ef6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__9179a54f-912b-4490-a9e4-3a4ad2903ef6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__9179a54f-912b-4490-a9e4-3a4ad2903ef6.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__9179a54f-912b-4490-a9e4-3a4ad2903ef6.png,564,1515,256,691.574,1642.693,pre_then_post,1961,15660,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,04d47bef-e42a-49a2-b537-24abe09d702a,,,"POLYGON ((759.0 1620.0, 759.0 1621.0, 757.0 1621.0, 757.0 1622.0, 756.0 1622.0, 756.0 1626.0, 755.0 1626.0, 755.0 1634.0, 754.0 1634.0, 754.0 1651.0, 755.0 1651.0, 755.0 1654.0, 756.0 1654.0, 756.0 1657.0, 757.0 1657.0, 757.0 1665.0, 758.0 1665.0, 758.0 1666.0, 759.0 1666.0, 759.0 1667.0, 761.0 1667.0, 761.0 1668.0, 766.0 1668.0, 766.0 1669.0, 771.0 1669.0, 771.0 1670.0, 773.0 1670.0, 773.0 1671.0, 774.0 1671.0, 774.0 1672.0, 775.0 1672.0, 775.0 1673.0, 776.0 1673.0, 776.0 1677.0, 777.0 1677.0, 777.0 1679.0, 778.0 1679.0, 778.0 1675.0, 777.0 1675.0, 777.0 1669.0, 776.0 1669.0, 776.0 1667.0, 777.0 1667.0, 777.0 1658.0, 778.0 1658.0, 778.0 1653.0, 779.0 1653.0, 779.0 1652.0, 780.0 1652.0, 780.0 1650.0, 781.0 1650.0, 781.0 1649.0, 782.0 1649.0, 782.0 1648.0, 783.0 1648.0, 783.0 1646.0, 784.0 1646.0, 784.0 1645.0, 785.0 1645.0, 785.0 1644.0, 787.0 1644.0, 787.0 1643.0, 789.0 1643.0, 789.0 1642.0, 792.0 1642.0, 792.0 1641.0, 784.0 1641.0, 784.0 1640.0, 782.0 1640.0, 782.0 1639.0, 781.0 1639.0, 781.0 1638.0, 780.0 1638.0, 780.0 1637.0, 778.0 1637.0, 778.0 1636.0, 777.0 1636.0, 777.0 1635.0, 775.0 1635.0, 775.0 1634.0, 774.0 1634.0, 774.0 1633.0, 773.0 1633.0, 773.0 1631.0, 772.0 1631.0, 772.0 1630.0, 771.0 1630.0, 771.0 1628.0, 770.0 1628.0, 770.0 1625.0, 769.0 1625.0, 769.0 1623.0, 768.0 1623.0, 768.0 1622.0, 767.0 1622.0, 767.0 1621.0, 766.0 1621.0, 766.0 1620.0, 759.0 1620.0))","POLYGON ((759.0 1620.0, 759.0 1621.0, 757.0 1621.0, 757.0 1622.0, 756.0 1622.0, 756.0 1626.0, 755.0 1626.0, 755.0 1634.0, 754.0 1634.0, 754.0 1651.0, 755.0 1651.0, 755.0 1654.0, 756.0 1654.0, 756.0 1657.0, 757.0 1657.0, 757.0 1665.0, 758.0 1665.0, 758.0 1666.0, 759.0 1666.0, 759.0 1667.0, 761.0 1667.0, 761.0 1668.0, 766.0 1668.0, 766.0 1669.0, 771.0 1669.0, 771.0 1670.0, 773.0 1670.0, 773.0 1671.0, 774.0 1671.0, 774.0 1672.0, 775.0 1672.0, 775.0 1673.0, 776.0 1673.0, 776.0 1677.0, 777.0 1677.0, 777.0 1679.0, 778.0 1679.0, 778.0 1675.0, 777.0 1675.0, 777.0 1669.0, 776.0 1669.0, 776.0 1667.0, 777.0 1667.0, 777.0 1658.0, 778.0 1658.0, 778.0 1653.0, 779.0 1653.0, 779.0 1652.0, 780.0 1652.0, 780.0 1650.0, 781.0 1650.0, 781.0 1649.0, 782.0 1649.0, 782.0 1648.0, 783.0 1648.0, 783.0 1646.0, 784.0 1646.0, 784.0 1645.0, 785.0 1645.0, 785.0 1644.0, 787.0 1644.0, 787.0 1643.0, 789.0 1643.0, 789.0 1642.0, 792.0 1642.0, 792.0 1641.0, 784.0 1641.0, 784.0 1640.0, 782.0 1640.0, 782.0 1639.0, 781.0 1639.0, 781.0 1638.0, 780.0 1638.0, 780.0 1637.0, 778.0 1637.0, 778.0 1636.0, 777.0 1636.0, 777.0 1635.0, 775.0 1635.0, 775.0 1634.0, 774.0 1634.0, 774.0 1633.0, 773.0 1633.0, 773.0 1631.0, 772.0 1631.0, 772.0 1630.0, 771.0 1630.0, 771.0 1628.0, 770.0 1628.0, 770.0 1625.0, 769.0 1625.0, 769.0 1623.0, 768.0 1623.0, 768.0 1622.0, 767.0 1622.0, 767.0 1621.0, 766.0 1621.0, 766.0 1620.0, 759.0 1620.0))",0.6415,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__04d47bef-e42a-49a2-b537-24abe09d702a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__04d47bef-e42a-49a2-b537-24abe09d702a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__04d47bef-e42a-49a2-b537-24abe09d702a.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__04d47bef-e42a-49a2-b537-24abe09d702a.png,639,1518,256,767.247,1646.128,pre_then_post,1172,14819,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,72387e1e-463b-445f-b57e-d0fde27b1ffa,,,"POLYGON ((778.739990234375 1683.0, 807.5800170898438 1683.0, 807.5800170898438 1642.0899658203125, 778.739990234375 1642.0899658203125, 778.739990234375 1683.0))","POLYGON ((778.739990234375 1683.0, 807.5800170898438 1683.0, 807.5800170898438 1642.0899658203125, 778.739990234375 1642.0899658203125, 778.739990234375 1683.0))",0.6198,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__72387e1e-463b-445f-b57e-d0fde27b1ffa.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__72387e1e-463b-445f-b57e-d0fde27b1ffa.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__72387e1e-463b-445f-b57e-d0fde27b1ffa.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__72387e1e-463b-445f-b57e-d0fde27b1ffa.png,665,1535,256,793.155,1662.532,pre_then_post,1260,13932,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,8f093c10-66f5-4261-a75c-b50195fcfafc,,,"POLYGON ((618.5 1629.5, 599.5900268554688 1629.5, 599.5900268554688 1683.9599609375, 648.5999755859375 1683.9599609375, 648.5999755859375 1649.5, 658.8300170898438 1649.5, 658.8300170898438 1617.1400146484375, 618.5 1617.1400146484375, 618.5 1629.5))","POLYGON ((618.5 1629.5, 599.5900268554688 1629.5, 599.5900268554688 1683.9599609375, 648.5999755859375 1683.9599609375, 648.5999755859375 1649.5, 658.8300170898438 1649.5, 658.8300170898438 1617.1400146484375, 618.5 1617.1400146484375, 618.5 1629.5))",0.742,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__8f093c10-66f5-4261-a75c-b50195fcfafc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__8f093c10-66f5-4261-a75c-b50195fcfafc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__8f093c10-66f5-4261-a75c-b50195fcfafc.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__8f093c10-66f5-4261-a75c-b50195fcfafc.png,500,1523,256,628.044,1650.740,pre_then_post,3452,18588,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,98895e22-e2e8-4da9-be59-8c66f224d04b,,,"POLYGON ((712.77001953125 1684.6800537109375, 746.3300170898438 1684.6800537109375, 746.3300170898438 1614.1800537109375, 712.77001953125 1614.1800537109375, 712.77001953125 1684.6800537109375))","POLYGON ((712.77001953125 1684.6800537109375, 746.3300170898438 1684.6800537109375, 746.3300170898438 1614.1800537109375, 712.77001953125 1614.1800537109375, 712.77001953125 1684.6800537109375))",0.6309,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__98895e22-e2e8-4da9-be59-8c66f224d04b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__98895e22-e2e8-4da9-be59-8c66f224d04b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__98895e22-e2e8-4da9-be59-8c66f224d04b.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__98895e22-e2e8-4da9-be59-8c66f224d04b.png,602,1521,256,729.547,1649.426,pre_then_post,2485,17196,true,0.0
,unknown,cell_00507_pre,1966,1966,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_pre_disaster.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/pair_inputs/cell_00507_pre_post_disaster.png,,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/stage1/predictions/cell_00507_pre_pre_disaster_prediction.json,8d996ef9-453d-4dea-9096-6c48406e3f10,,,"POLYGON ((813.489990234375 1650.449951171875, 872.7999877929688 1678.8699951171875, 871.25 1682.1099853515625, 885.7000122070312 1689.030029296875, 905.010009765625 1648.72998046875, 831.25 1613.3900146484375, 813.489990234375 1650.449951171875))","POLYGON ((813.489990234375 1650.449951171875, 872.7999877929688 1678.8699951171875, 871.25 1682.1099853515625, 885.7000122070312 1689.030029296875, 905.010009765625 1648.72998046875, 831.25 1613.3900146484375, 813.489990234375 1650.449951171875))",0.6596,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/crops_pre/cell_00507_pre__8d996ef9-453d-4dea-9096-6c48406e3f10.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/dates/20250110/post_crops/cell_00507_pre__8d996ef9-453d-4dea-9096-6c48406e3f10.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_M/cell_00507_pre__8d996ef9-453d-4dea-9096-6c48406e3f10.png,/media/data/building_instance_tamu/la_fire_2025/stage2_damage/multidate_full_run/cell_00507/shared_base/masks_R/cell_00507_pre__8d996ef9-453d-4dea-9096-6c48406e3f10.png,732,1522,256,859.578,1650.153,pre_then_post,3515,19256,true,0.0
