building_uid,tile_base,crop_path,crop_w,crop_h,footprint_m2,gsd,poly_px_wkt,poly_geo_wkt,centroid_lng,centroid_lat,GEOID,building_type,is_residential,estimated_units,occupancy_rate,estimated_population,ppu_single_family_detached,ppu_mobile_home,ppu_duplex,ppu_triplex,ppu_multi_family,ppu_small_multi_family,ppu_large_multi_family,ppu_unknown
a96c7b6c-1b16-40a9-8958-a31223be6335,hurricane-harvey_00000220,building_crops/hurricane-harvey_00000220_a96c7b6c.png,60,73,9615.540909287816,2.2015352000000004,"POLYGON ((426.28 594.18, 425.54 642.95, 412.289170712353 642.8094908761042, 410.1027875603735 647.0719223281885, 398.9117132651319 646.9519652684152, 396.4486377096475 643.0813721756598, 386.2684314883988 642.8414580561132, 385.1717748371942 594.0104539855221, 400.6347721889153 594.1635529692024, 401.5533660909977 597.6848295938518, 410.7393051118221 597.5317306101714, 410.5862061281417 594.0104539855221, 426.28 594.18))","POLYGON ((-95.62785963880597 29.74668337252151, -95.62785785045074 29.74647794413484, -95.62792180483666 29.74647726515465, -95.6279318863587 29.74645910754039, -95.62798589958136 29.74645853950395, -95.62799820994306 29.7464746013407, -95.62804735863428 29.74647463532208, -95.6280580164767 29.74668014442476, -95.6279833862362 29.746680982601, -95.62797856680315 29.74666624353628, -95.62793425882901 29.7466677690653, -95.627935384522 29.74668258153736, -95.62785963880597 29.74668337252151))",-95.62795583861154,29.74657503789337,482014516051,commercial,False,0,0.7732035928143712,384.6,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
bda365cb-4fd4-42f0-b34d-22981008b117,hurricane-harvey_00000477,building_crops/hurricane-harvey_00000477_bda365cb.png,76,84,9913.92189670692,2.2015352000000004,"POLYGON ((833.0151179194327 98.25329820071458, 859.4559404109065 120.028093193693, 862.0481779100705 125.731015691854, 838.7180404175937 158.3932081813216, 831.9782229197671 163.5776831796498, 807.0927429277917 140.2475456871729, 806.055847928126 131.433938190015, 829.3859854206029 100.8455356998787, 833.0151179194327 98.25329820071458))","POLYGON ((-95.59248816974872 29.75201153227774, -95.59235822077906 29.75192234830907, -95.59234509384552 29.75189858068324, -95.59245413020453 29.75175884527889, -95.59248609047827 29.75173637775695, -95.59260870277049 29.75183225772917, -95.59261466186953 29.75186927040736, -95.59250540078537 29.75200027398634, -95.59248816974872 29.75201153227774))",-95.59248384478558,29.75187507674726,482014512002,commercial,False,0,0.9096385542168675,396.6,2.497584541062802,2.497584541062802,2.5,2.2,1.92,2.0,1.8,2.2087922705314007
403a1f98-ed7f-4fb7-9e71-4a702e90baba,hurricane-harvey_00000076,building_crops/hurricane-harvey_00000076_403a1f98.png,53,62,2401.1598725650674,1.9022960000000002,"POLYGON ((407.1104112867704 737.1331850239266, 414.7491742806689 746.3633569748872, 417.9319921947933 745.0902298092375, 428.1170095199913 759.0946286313848, 413.7943289064316 771.8259002878823, 408.7018202438326 776.9184089504813, 396.6071121701599 762.914010128334, 404.2458751640584 756.2300925086728, 396.9253939615724 745.40851160065, 407.1104112867704 737.1331850239266))","POLYGON ((-95.35570483195868 30.02543261008024, -95.35566699274497 30.02539445043166, -95.35565173571709 30.02540008060673, -95.35560111459803 30.02534206155659, -95.3556690745195 30.02528727537617, -95.35569318173232 30.0252654160069, -95.35575303306949 30.02532326968214, -95.35571677724556 30.02535204278641, -95.3557532364301 30.02539692325124, -95.35570483195868 30.02543261008024))",-95.35568493755609,30.025349283975782,482012408021,commercial,False,0,0.9578783151326054,96.0,3.220108695652174,3.220108695652174,2.5,2.2,1.92,2.0,1.8,2.570054347826087
a29b3377-76e7-42ec-a937-f114601dbf71,hurricane-harvey_00000206,building_crops/hurricane-harvey_00000206_a29b3377.png,53,62,4197.829770490312,2.2015352000000004,"POLYGON ((973.0425222543375 447.2111854379299, 977.8706432478626 445.2799370405199, 985.3542307878265 445.2799370405199, 987.2854791852365 462.4197665675339, 1005.390932910955 467.0064815113827, 1004.425308712251 478.3525658461666, 1001.769842165812 480.2838142435766, 1001.528436116135 487.7674017835405, 995.4932848742291 488.0088078332167, 992.3550062284378 481.2494384422816, 982.6987642413877 479.3181900448716, 982.4573581917114 486.318965485483, 973.0425222543375 485.8361533861305, 971.8354920059563 470.8689783062028, 974.4909585523951 461.2127363191526, 972.8011162046613 449.6252459346925, 973.0425222543375 447.2111854379299))","POLYGON ((-95.63983474618804 29.7384360067632, -95.63981166434937 29.73844460362283, -95.63977555717716 29.73844532429893, -95.63976434789402 29.73837333964295, -95.6396764857829 29.73835576989217, -95.63967989282396 29.73830790197456, -95.63969249193224 29.73829951435906, -95.63969283092469 29.73826797998755, -95.63972192292529 29.73826638233136, -95.63973781047082 29.73829454178151, -95.63978461340709 29.73830174379515, -95.63978500564683 29.73827224240082, -95.63983048399757 29.7382733687193, -95.63983795932322 29.73833627472233, -95.63982621265993 29.73837718996013, -95.63983564454735 29.73842581863764, -95.63983474618804 29.7384360067632))",-95.63976993353774,29.738345347517036,482014516063,commercial,False,0,0.9409190371991247,167.9,3.316688567674113,3.316688567674113,2.5,2.2,1.92,2.0,1.8,2.6183442838370565
7063af5c-d237-4eb6-a542-09cb36d21f62,hurricane-harvey_00000020,building_crops/hurricane-harvey_00000020_7063af5c.png,78,80,8018.857013488483,1.9022960000000002,"POLYGON ((917.3145605307116 214.3022784297029, 918.047330196583 194.8838822841092, 965.6773584782277 195.9830367829164, 968.6084371417135 211.0048149332813, 972.6386703040065 216.1342025943815, 971.9059006381351 239.9492167352038, 966.4101281440992 242.8802953986897, 966.4101281440992 250.57437689034, 936.7329566763051 252.7726858879543, 937.8321111751123 217.2333570931887, 917.3145605307116 214.3022784297029))","POLYGON ((-95.42630046355451 29.75993249399275, -95.42629889823914 29.76001432451464, -95.42606892726926 29.76001391426603, -95.42605325750571 29.75995092115585, -95.4260332872946 29.75992967956999, -95.42603440662128 29.75982933606209, -95.4260606313393 29.75981650741657, -95.42605985046686 29.75978410970884, -95.4262028471181 29.75977222516192, -95.42620114978351 29.75992196903846, -95.42630046355451 29.75993249399275))",-95.42614816940839,29.759908973452053,482015108031,commercial,False,0,0.8625247851949769,320.8,3.4101694915254237,3.4101694915254237,2.5,2.2,1.92,2.0,1.8,2.665084745762712
4b67a6f0-9e4e-4e16-8f42-3aecfc7a7023,hurricane-harvey_00000507,building_crops/hurricane-harvey_00000507_4b67a6f0.png,90,46,7306.982264513977,2.2015352000000004,"POLYGON ((836.3602133105302 14.24416198263423, 793.8735419773873 36.63578606361492, 786.1225951801248 27.73655085194311, 788.993316216148 22.28218088349909, 787.2708835945341 14.53123408623655, 797.8925514278197 12.52172936102033, 793.0123256665804 7.354431496178636, 772.6302063108159 18.8373156402713, 765.1663316171557 4.48371046015547, 766.3146200315649 0, 830.9058433420862 0, 836.3602133105302 14.24416198263423))","POLYGON ((-95.59763574634246 29.8487968965109, -95.59783844146574 29.84869861244226, -95.59787683531255 29.84873533243169, -95.59786356945747 29.84875856263176, -95.59787273092334 29.84879102250133, -95.59782166589235 29.84880049004806, -95.59784579228489 29.84882177524738, -95.59794295033328 29.8487715066725, -95.59798055293017 29.8488312112509, -95.59797549759908 29.84885019224981, -95.59766363443055 29.84885633153154, -95.59763574634246 29.8487968965109))",-95.59780169991994,29.848798901566536,482015401013,commercial,False,0,1.0,292.3,2.4176372712146423,2.4176372712146423,2.5,2.2,1.92,2.0,1.8,2.1688186356073214
af1a002d-a58a-4f16-8d13-5436b3fb4e1f,hurricane-harvey_00000076,building_crops/hurricane-harvey_00000076_af1a002d.png,51,52,1656.2504281296165,1.9022960000000002,"POLYGON ((188.4508205864254 790.6045259812162, 201.8186558257478 811.9294060058495, 184.9497208808885 821.1595779568102, 173.1732945986283 800.4712615150017, 188.4508205864254 790.6045259812162))","POLYGON ((-95.35675636914199 30.02518878094167, -95.35668963524188 30.02510024897898, -95.35677024976235 30.02505996692185, -95.3568292285163 30.02514595937955, -95.35675636914199 30.02518878094167))",-95.35676072440256,30.025123527438154,482012408021,small_multi_family,True,18,0.9578783151326054,34.5,3.220108695652174,3.220108695652174,2.5,2.2,1.92,2.0,1.8,2.570054347826087
c1117827-440f-4122-8e0d-17d25bfab94e,hurricane-harvey_00000159,building_crops/hurricane-harvey_00000159_c1117827.png,60,101,9263.828949218232,2.2015352000000004,"POLYGON ((112.9321889236006 953.994888455838, 116.8283053136934 940.4175131570298, 111.7515475932694 937.2297815651358, 119.2051441966457 911.2235908616387, 124.7822511221162 911.031276829726, 131.5132422390634 886.6073947768033, 152.4754717175561 892.5691297660994, 132.9740409966107 968.5671639984308, 111.1292710671228 961.694652110502, 112.9321889236006 953.994888455838))","POLYGON ((-95.63517617132094 29.77953394957087, -95.63515886349211 29.77959149465654, -95.63518371990392 29.77960442854461, -95.63515061203518 29.77971464989586, -95.6351237134317 29.77971599647614, -95.63509391879249 29.77981948565956, -95.63499207951375 29.77979640024321, -95.63507782480585 29.77947451932263, -95.63518402413486 29.77950135474192, -95.63517617132094 29.77953394957087))",-95.63509306815835,29.779647286550176,482014505001,commercial,False,0,0.9020979020979021,370.6,3.365979381443299,3.365979381443299,2.5,2.2,1.92,2.0,1.8,2.6429896907216497
4f6d454f-4ac1-4918-acf3-426665201d44,hurricane-harvey_00000381,building_crops/hurricane-harvey_00000381_4f6d454f.png,120,65,19747.77349668223,2.2015352000000004,"POLYGON ((320.5703741147568 400.0415291665712, 220.5547792699841 398.0659124782794, 221.2956355280936 357.0718661962244, 260.5610172078932 358.5535787124433, 260.5610172078932 355.3432015939691, 280.5641361768477 354.6023453358596, 280.3171840908113 358.0596745403703, 285.7501299836138 358.0596745403703, 286.2440341556867 360.5291954007351, 321.8051345449392 361.7639558309174, 320.5703741147568 400.0415291665712))","POLYGON ((-95.58898975496953 29.71198386559923, -95.58947239583212 29.71198274512065, -95.58947325471492 29.71215542701045, -95.58928369683996 29.71215289398569, -95.58928404393319 29.71216641179192, -95.58918763839854 29.71217141912573, -95.58918845580023 29.71215683818094, -95.58916224982801 29.71215735091544, -95.58915960048493 29.7121469992139, -95.58898793700344 29.71214515600445, -95.58898975496953 29.71198386559923))",-95.58923384809287,29.71206911078122,482014525012,commercial,False,0,0.9586894586894587,789.9,1.0,1.0,2.5,2.2,1.92,2.0,1.8,1.46
3f628430-9e4c-4e17-8adb-bba3d128eba3,hurricane-harvey_00000025,building_crops/hurricane-harvey_00000025_3f628430.png,88,88,8331.613999930369,1.9022960000000002,"POLYGON ((647.1598318508192 721.0285554727459, 662.5927843073539 717.8937370050122, 664.763043246554 728.5038918188799, 678.990296292422 725.851353115413, 676.3377575889551 712.347519715945, 700.2106059201573 707.7658619554113, 711.3030404982916 768.7742521351502, 681.4016951137555 774.3204694242173, 678.266876646022 761.2989157890162, 684.2953736993559 760.3343562604828, 680.1959957030888 741.7665853362143, 650.7769300828195 747.0716627431482, 644.9895729116189 721.5108352370125, 647.1598318508192 721.0285554727459))","POLYGON ((-95.41746235045878 29.74933232379148, -95.4173881963321 29.74934688510493, -95.41737665132638 29.74930239967241, -95.4173082665032 29.74931482382192, -95.41732243119961 29.74937145132251, -95.4172076969007 29.74939284927884, -95.41714800443226 29.74913693561124, -95.4172917311406 29.74911094445432, -95.41730817425696 29.74916549865434, -95.41727918156172 29.74917009192608, -95.41730083973172 29.74924791486681, -95.41744226370427 29.7492229814624, -95.4174727741912 29.74933010158453, -95.41746235045878 29.74933232379148))",-95.41728386347279,29.749257980512688,482014111001,commercial,False,0,0.794314381270903,333.3,2.7263157894736842,2.7263157894736842,2.5,2.2,1.92,2.0,1.8,2.323157894736842
95b52510-2093-4193-a5a1-927ba2b8a3d4,hurricane-harvey_00000381,building_crops/hurricane-harvey_00000381_95b52510.png,68,48,5954.630067754398,2.2015352000000004,"POLYGON ((937.8849235937939 88.81511534132952, 971.4626526675196 89.22230190956284, 972.0389116508729 62.138129691952, 923.2009628116705 60.55341748773009, 924.0653512867005 81.29874088845328, 937.3193079038293 82.01906461764506, 937.8849235937939 88.81511534132952))","POLYGON ((-95.58604572765121 29.71335255863405, -95.58588371819955 29.71335400919367, -95.58588386309462 29.71346810603466, -95.58611960913827 29.71347017511317, -95.58611319939777 29.71338290489282, -95.5860491898345 29.71338112124295, -95.58604572765121 29.71335255863405))",-95.58599407455533,29.71341482586378,482014524012,commercial,False,0,0.9377289377289377,238.2,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
9a584ac7-638e-4106-b7c9-c0a64ccc3db5,hurricane-harvey_00000489,building_crops/hurricane-harvey_00000489_9a584ac7.png,98,96,20383.666417428827,2.2015352000000004,"POLYGON ((207.8546043818964 566.2053467666311, 207.8604820944102 554.826935013021, 226.5860344903411 555.795498067983, 227.554597545303 573.7880157461143, 234.3345389300366 573.5524874089518, 234.3345389300366 587.112370178419, 230.4602867101888 588.7266419366889, 230.1374323585349 602.6093790578101, 223.0346366221473 605.8379225743498, 222.3889279188393 623.9177662669728, 211.08902561095 623.9177662669728, 204.3090842262164 622.3034945087029, 188.8120753468254 620.6892227504329, 187.1978035885555 615.2006987723153, 180.0950078521679 616.1692618272772, 178.480736093898 622.9492032120108, 163.306581566161 621.3349314537409, 162.015164159545 611.0035922008135, 163.306581566161 586.4666614751111, 155.8809314781194 586.4666614751111, 158.8710078012399 548.2157679447569, 169.356427089352 547.9655453263097, 169.1238376084465 551.8309809773866, 174.9293382257042 551.9212458481352, 180.0950078521679 556.118352419637, 181.2903130314635 562.8165532890403, 181.9595022288849 567.0924615196154, 192.6863275666732 568.3868177824882, 193.9777449732891 574.1981961122598, 205.8301522574808 573.3110813592756, 207.8546043818964 566.2053467666311))","POLYGON ((-95.50763332690198 29.7542755116112, -95.50763449193198 29.75432342305096, -95.50754402822325 29.75432105841947, -95.50753746729728 29.75424538623573, -95.50750477470058 29.75424699842415, -95.50750335258773 29.75418990202975, -95.50752187887625 29.75418275029735, -95.50752198086215 29.75412426491992, -95.50755591748101 29.7541100205402, -95.50755713722982 29.75403383292446, -95.50761166594239 29.75403279881705, -95.50764455247594 29.7540389755311, -95.50771950402087 29.75404435446018, -95.50772786950157 29.75406731716427, -95.50776204311025 29.75406258879846, -95.50776912180075 29.75403389286589, -95.50784251538013 29.7540393012731, -95.50784983088884 29.75408268508137, -95.50784617272207 29.754186120537, -95.50788200592257 29.75418544090181, -95.50787158922856 29.75434677698638, -95.50782101697673 29.75434879027424, -95.5078217339152 29.75433249285918, -95.50779370939446 29.75433264412323, -95.50776834168657 29.7543154442098, -95.50776187105828 29.75428734959896, -95.5077581933281 29.7542694063456, -95.50770629417644 29.75426493794739, -95.5076994527845 29.75424058625801, -95.5076423508371 29.75424540633232, -95.50763332690198 29.7542755116112))",-95.50769930761706,29.754178912052897,482014304002,commercial,False,0,0.8855989232839838,815.3,2.645705521472393,2.645705521472393,2.5,2.2,1.92,2.0,1.8,2.2828527607361964
ed196fc5-6829-482d-ab85-8930c4147f9a,hurricane-harvey_00000088,building_crops/hurricane-harvey_00000088_ed196fc5.png,52,63,4683.803686651154,2.2015352000000004,"POLYGON ((469.9028442656642 44.83577842327216, 479.5480802375298 44.22338248855053, 480.4666741396123 53.1031235420141, 490.2650090951582 52.79692557465329, 491.0305040135603 54.32791541145735, 493.3269887687663 54.94031134617898, 494.2455826708488 64.43244833436415, 501.1350369364671 64.12625036700335, 502.0536308385495 88.16279080482715, 488.8871182420346 87.39729588642511, 486.7437324705089 76.37416906143586, 484.141049747942 76.37416906143586, 483.8348517805812 79.28304975136358, 481.9976639764163 79.43614873504399, 481.0790700743338 81.88573247393049, 469.7497452819838 82.19193044129132, 469.9028442656642 44.83577842327216))","POLYGON ((-95.6522747403348 29.83210893192892, -95.65222824608945 29.83211244505613, -95.65222282374816 29.8320751590446, -95.65217555636755 29.83207739820505, -95.65217169063018 29.83207102846686, -95.65216053623017 29.83206867361164, -95.65215504579326 29.83202881000153, -95.65212182104158 29.83203076700662, -95.6521147127011 29.83192968553589, -95.65217835908085 29.83193163050827, -95.65218993250527 29.83197781930781, -95.65220249693886 29.83197756686853, -95.65220365151218 29.83196529359906, -95.65221250349154 29.83196447100745, -95.65221666549432 29.83195407153545, -95.65227132365585 29.83195168386627, -95.6522747403348 29.83210893192892))",-95.6522022693668,29.832013550283406,482015417012,commercial,False,0,0.9,187.4,3.138888888888889,3.138888888888889,2.5,2.2,1.92,2.0,1.8,2.5294444444444446
07f2dcc6-f00e-4f91-ac50-bd7df2273519,hurricane-harvey_00000220,building_crops/hurricane-harvey_00000220_07f2dcc6.png,64,68,10285.973363275476,2.2015352000000004,"POLYGON ((470.09 594.64, 470.3822336328203 623.8902795449458, 468.52700195239 624.1994848250117, 470.29 643.44, 426.04 642.96, 426.78 594.18, 470.09 594.64))","POLYGON ((-95.62764819233826 29.7466856363495, -95.6276435683304 29.74656249924377, -95.62765248637567 29.7465610193799, -95.62764186535475 29.74648017174019, -95.62785543671241 29.74647794997209, -95.62785722616158 29.7466834204664, -95.62764819233826 29.7466856363495))",-95.62775135292517,29.746581816635814,482014516051,commercial,False,0,0.7732035928143712,411.4,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
f251804b-b2c6-4ad8-8275-1dcef420d27c,hurricane-harvey_00000391,building_crops/hurricane-harvey_00000391_f251804b.png,70,66,8316.827457135421,2.2015352000000004,"POLYGON ((190.1467113357074 288.0444853259946, 205.8917066741966 287.819556821159, 206.7914206935389 286.2450572873101, 211.2899907902501 285.5702717728034, 211.2899907902501 283.3209867244478, 211.9647763047568 281.2966301809278, 211.9647763047568 277.4728455987232, 214.2140613531124 276.7980600842166, 213.5392758386057 248.9069254846071, 204.7670641500188 246.6576404362515, 190.8214968502141 250.0315680087849, 190.1467113357074 251.1562105329627, 185.4232127341606 250.7063535232915, 185.1982842293251 242.3839988443758, 176.4260725407382 241.4842848250336, 166.304289823138 241.9341418347047, 164.7297902892891 242.3839988443758, 163.6051477651113 272.0745614826698, 187.6724977825162 273.6490610165187, 187.2226407728451 279.2722736374077, 187.2226407728451 283.5459152292834, 185.6481412389962 287.1447713066523, 190.1467113357074 288.2694138308301, 190.1467113357074 288.0444853259946))","POLYGON ((-95.60578682445839 29.76389207200123, -95.60571086455288 29.76389451687247, -95.60570669425195 29.76390123200308, -95.60568505798305 29.76390450116857, -95.60568530321926 29.76391397194544, -95.60568226745526 29.76392255983422, -95.60568268435675 29.7639386601549, -95.60567190300328 29.7639417153529, -95.60567820041086 29.7640590887959, -95.6057207799054 29.76406772509893, -95.60578771264508 29.76405219230807, -95.6057908465019 29.76404739272768, -95.6058136909146 29.76404883753344, -95.60581568383307 29.7640838580057, -95.605858116194 29.76408681179784, -95.60590691436406 29.76408395472053, -95.60591446376853 29.76408191077602, -95.6059166538155 29.76395678955386, -95.60580033444958 29.76395244959605, -95.60580189231565 29.76392872986115, -95.60580142634586 29.76391073538678, -95.60580863239335 29.76389543236259, -95.60578679993382 29.76389112492362, -95.60578682445839 29.76389207200123))",-95.60578901244956,29.76399463300345,482014507003,commercial,False,0,0.8509687034277198,332.7,2.5201401050788093,2.5201401050788093,2.5,2.2,1.92,2.0,1.8,2.2200700525394046
300b3682-7bf3-44d0-8326-348f10f66d82,hurricane-harvey_00000180,building_crops/hurricane-harvey_00000180_300b3682.png,65,50,5132.295642902692,2.2015352000000004,"POLYGON ((546.2166744195208 399.3602640671976, 559.0951855901939 398.7612635476314, 558.4961850706277 414.6347773161354, 568.9786941630359 414.3352770563523, 568.0801933836866 402.6547669248116, 587.2482100098047 402.6547669248116, 588.446211048937 429.6097903052901, 546.2166744195208 428.4117892661577, 545.6176738999546 416.731279134617, 542.9221715619068 416.731279134617, 546.2166744195208 399.3602640671976))","POLYGON ((-95.65110003316472 29.71252829044116, -95.6510379791476 29.71253205716215, -95.65103911126279 29.71246516106357, -95.6509885813897 29.71246743512385, -95.65099420837642 29.71251653113819, -95.65090175021719 29.7125183833682, -95.65089298782131 29.7124050002618, -95.65109681708589 29.71240596390309, -95.65110099946146 29.71245508885291, -95.65111400138036 29.7124548283679, -95.65110003316472 29.71252829044116))",-95.65100137780595,29.712460532234253,482014543032,commercial,False,0,1.0,205.3,2.737201365187713,2.737201365187713,2.5,2.2,1.92,2.0,1.8,2.3286006825938568
d1420ff9-bc5a-4bf1-97c7-6c215e615216,hurricane-harvey_00000220,building_crops/hurricane-harvey_00000220_d1420ff9.png,43,71,4610.406107293201,2.2015352000000004,"POLYGON ((510.0741803025293 220.6791260343084, 509.6679631204701 233.2718586781425, 515.3550036692984 236.1153789525567, 512.9177005769434 249.5205459605091, 522.6669129463634 252.3640662349233, 525.1042160387184 256.8324552375741, 529.9788222234284 257.6448896016925, 532.8223424978426 252.3640662349233, 532.916221389275 219.8504383877988, 532.916221389275 205.1529359544798, 515.4629372497087 205.6122329055211, 515.156739282348 216.6353597305103, 514.2381453802655 217.7070526162732, 512.8602545271418 221.6876261919637, 510.0741803025293 220.6791260343084))","POLYGON ((-95.62749634506122 29.74826411948879, -95.62749692155936 29.74821105590833, -95.62746916708889 29.74819962788068, -95.62747945505846 29.74814294861428, -95.62743209916859 29.74813191005786, -95.62741984734883 29.74811332854878, -95.62739623636007 29.74811037496971, -95.62738309556562 29.74813288373585, -95.62738621489859 29.74826979894774, -95.62738782974846 29.74833168620762, -95.62747199782523 29.74832807882797, -95.62747226416629 29.74828163402787, -95.62747657896544 29.74827703334028, -95.62748279042336 29.74826014009556, -95.62749634506122 29.74826411948879))",-95.62743207134122,29.748226899644035,482014516051,large_multi_family,True,40,0.7732035928143712,55.7,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
f08f2790-0b97-43ba-b829-f1a39d454832,hurricane-harvey_00000381,building_crops/hurricane-harvey_00000381_f08f2790.png,61,36,3213.0682453285326,2.2015352000000004,"POLYGON ((204.4259663468689 60.87884897334195, 204.5447545226617 75.96494729902464, 246.7145569290976 75.84615912323186, 246.4769805775121 59.45339086382862, 204.4259663468689 60.87884897334195))","POLYGON ((-95.5895866535886 29.71340100238941, -95.58958444928481 29.71333749119966, -95.58938105252898 29.71334197176843, -95.5893839709749 29.71341097369853, -95.5895866535886 29.71340100238941))",-95.58948262433913,29.713372896198646,482014525012,commercial,False,0,0.9586894586894587,128.5,1.0,1.0,2.5,2.2,1.92,2.0,1.8,1.46
67f27109-16c0-450e-b4b9-a89b10020558,hurricane-harvey_00000452,building_crops/hurricane-harvey_00000452_67f27109.png,45,34,1529.637594053698,2.2015352000000004,"POLYGON ((770.487148688356 1024, 770.371028250879 1014.008413345754, 780.4735063113673 1011.105402408832, 783.608758123243 1009.363595846679, 796.2658858082224 1014.124533783231, 796.73036755813 1024, 770.487148688356 1024))","POLYGON ((-95.58192338996935 29.71380721376919, -95.5819250273472 29.71384927424814, -95.58187660963937 29.71386244870219, -95.58186167410895 29.71387007796887, -95.58180010741226 29.71385122235793, -95.58179680223715 29.71380968360541, -95.58192338996935 29.71380721376919))",-95.58186125582952,29.713834196600644,482014524011,small_multi_family,True,16,0.9487179487179487,30.4,2.58675799086758,2.58675799086758,2.5,2.2,1.92,2.0,1.8,2.25337899543379
2692ab94-a900-446e-9787-686f19f862a7,hurricane-harvey_00000024,building_crops/hurricane-harvey_00000024_2692ab94.png,53,45,2395.431175594942,1.9022960000000002,"POLYGON ((842.0383302512673 304.5809070976261, 843.218005302835 283.3467561694084, 814.5125790480221 281.7738561006515, 812.1532289448868 292.3909315647604, 812.9396789792654 304.9741321148153, 842.0383302512673 304.5809070976261))","POLYGON ((-95.38248432303209 29.7732902821221, -95.38248074658661 29.77337979873367, -95.3826194568008 29.77338392458963, -95.38262978591781 29.77333901233143, -95.38262473503323 29.77328609469766, -95.38248432303209 29.7732902821221))",-95.38255539973329,29.77333499160024,482015102021,vacant,False,0,0.9615384615384616,0.0,4.145161290322581,4.145161290322581,2.5,2.2,1.92,2.0,1.8,3.0325806451612904
5cbc1dc0-f24e-4427-baf9-2cf2bdf62c00,hurricane-harvey_00000452,building_crops/hurricane-harvey_00000452_5cbc1dc0.png,61,45,4558.888352760939,2.2015352000000004,"POLYGON ((479.1989269218691 629.0570198519852, 488.5356764448828 628.908817478604, 489.2766883117887 624.7591510239312, 492.0925334060309 624.7591510239312, 493.4263547664614 624.7591510239312, 494.3155690067485 621.3504964361642, 518.6207582412604 622.0915083030701, 519.954579601691 623.5735320368818, 521.4366033355027 644.4700666836269, 521.2884009621215 646.9895070311068, 505.4307470103362 647.7305188980126, 502.7631042894752 646.2484951642009, 502.4666995427128 643.2844476965776, 497.8724259678966 643.2844476965776, 495.649390367179 643.8772571901022, 495.649390367179 646.9895070311068, 495.0565808736543 647.8787212713938, 479.9399387887749 646.6931022843444, 479.1989269218691 629.0570198519852))","POLYGON ((-95.5833710633325 29.71544276932283, -95.58332604156412 29.71544427261765, -95.58332291481183 29.71546181530763, -95.58330933199343 29.71546208047884, -95.58330289802676 29.71546220608576, -95.58329897644383 29.71547664256954, -95.5831816553118 29.71547581118722, -95.5831750614694 29.71546969646302, -95.58316565840158 29.71538184743586, -95.58316610150213 29.71537122492766, -95.5832425142148 29.71536661150149, -95.58325554201504 29.7153726006186, -95.58325729154151 29.71538505335586, -95.58327945296595 29.71538462071712, -95.58329011228338 29.71538191524467, -95.58328977653396 29.71536881056326, -95.58329254014363 29.71536501054374, -95.58336558626877 29.71536857924954, -95.5833710633325 29.71544276932283))",-95.5832632490255,29.715419297749133,482014524012,commercial,False,0,0.9377289377289377,182.4,2.8,2.8,2.5,2.2,1.92,2.0,1.8,2.36
6076f52e-b76e-46e4-85da-9e2d01e6135a,hurricane-harvey_00000508,building_crops/hurricane-harvey_00000508_6076f52e.png,53,68,7139.143065245336,2.2015352000000004,"POLYGON ((994.2771338930824 401.6531417188431, 984.0524673059161 402.1519059426074, 983.8030851940341 408.635840851542, 967.5932479216975 409.6333692990704, 967.3438658098154 400.4062311594327, 961.608077236527 400.9049953831968, 960.1117845652344 360.5050932582964, 993.0302233336719 360.2557111464143, 994.2771338930824 401.6531417188431))","POLYGON ((-95.61705708518879 29.86403038347136, -95.61710640442072 29.86402730473224, -95.61710689602205 29.86399999056628, -95.61718506228743 29.86399423918044, -95.61718728070973 29.86403305144884, -95.61721492352503 29.86403040270355, -95.61722658953067 29.86420029874866, -95.6170676563172 29.8642045019405, -95.61705708518879 29.86403038347136))",-95.6171416056158,29.86410733031768,482015407004,commercial,False,0,0.8129496402877698,285.6,2.6149425287356323,2.6149425287356323,2.5,2.2,1.92,2.0,1.8,2.267471264367816
6daa418c-017d-4215-9080-ebd937ac8c8b,hurricane-harvey_00000431,building_crops/hurricane-harvey_00000431_6daa418c.png,92,81,11802.447988191565,2.2015352000000004,"POLYGON ((882.4883400440262 245.8534720339428, 867.8329467265971 247.6853961986214, 866.3674073948542 233.396387714128, 918.3871160372837 222.0847936476241, 933.4420725728154 219.9020222469096, 937.2312901940328 231.0208529968086, 939.2229953891018 241.2569078728139, 922.9761780199542 243.0057470174572, 915.2566441433116 237.4704238624016, 919.762104625488 277.5193345113919, 886.022828900154 281.1181905887608, 883.7735438517984 248.0537003779336, 882.4883400440262 245.8534720339428))","POLYGON ((-95.55259372417537 29.7478519694391, -95.55266424640779 29.74784289057419, -95.55267284342906 29.74790292162823, -95.55242303596376 29.74795539724931, -95.55235062302208 29.74796599053797, -95.55233115190222 29.74791952472291, -95.55232044869496 29.74787660865197, -95.55239865906948 29.74786773156202, -95.55243649953101 29.7478903204995, -95.55241048450529 29.74772210380139, -95.55257290485227 29.74770380742711, -95.55258728773433 29.74784282451665, -95.55259372417537 29.7478519694391))",-95.55249509325239,29.747845717095842,482014310023,commercial,False,0,1.0,472.1,2.7920489296636086,2.7920489296636086,2.5,2.2,1.92,2.0,1.8,2.3560244648318043
