estimated_population,building_type,quality_flag,estimated_units,footprint_area_sqft,GEOID,STAT_LAND_,people_per_unit_ratio,estimation_notes
2.6,single_family_detached,ok,1,429.9688617893323,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,476.4748966793831,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,390.6616761586107,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,26.511128076406617,482012516003,A1,2.8,none
2.3,mobile_home,ok,1,95.81367531512012,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,274.94315150167847,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,386.57238781116484,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,414.950245043789,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,323.1775150220603,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,315.36812575702015,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,290.45001139388484,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,267.9662621076794,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,268.7872496102469,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,345.2626116035292,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,45.608573182268515,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,205.58758637022103,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,449.3497242124224,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,314.0892331439684,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,227.93468540342832,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,414.04728292030853,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,777.9149424925786,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,314.4860927954809,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,462.5612367206832,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,352.52392422129213,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,330.4190548551773,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,255.25102790972798,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,138.88116567985543,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,151.38070916337443,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,225.21122219842323,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,144.22448539000558,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,149.32675041331788,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,446.87751552791696,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,282.7936659438358,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,209.00186042607027,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,208.190292767209,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,210.54826598175558,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,42.56044397104082,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,180.95118439387298,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,181.92385462397257,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,550.9833793418873,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,127.52072483718717,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,92.55852909911043,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,164.39981300694623,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,125.86104212640514,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,102.17853201996633,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,108.61821576512,482012516003,A1,2.8,none
4.9,single_family_detached,ok,1,180.6668635230691,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,83.04933369840462,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,84.58216111777188,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,188.8342600857122,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,91.49752331076914,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,342.8888371358272,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,173.2367777171501,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,395.8177070996896,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,260.22834633771146,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,231.4209160590236,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,111.53608076227218,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,378.565596805397,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,107.8589062251749,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,243.55133804647795,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,58.09078312758086,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,325.36288222439657,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,212.0265899120874,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,118.14389123259019,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,122.55746704562776,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,312.96615694384485,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,99.99443507883382,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,390.27410611688765,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,337.78405250863074,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,316.59186799434264,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,299.25481801698646,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,263.63474802874595,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,440.1392830819211,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,342.7334649078098,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,356.38481886698185,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,381.23039221429343,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,449.0246964647806,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,58.763226364640154,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,38.9986782156673,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,42.781144344550555,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,158.49963554064476,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,121.54980796429956,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,309.48089254878073,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,282.7340465883531,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,160.99079519105481,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,140.8314090929548,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,103.51548429503714,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,183.27689781720028,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,140.38820896347892,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,164.26228585983503,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,58.122799362149564,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,161.95874642448337,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,103.66452202247274,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,78.41605158421993,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,172.00457837688907,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,232.58973342057945,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,221.86017069041816,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,575.7954943996016,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,289.74520569295254,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,191.9705069256154,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,81.57214859228117,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,245.68632893965668,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,126.01376246536194,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,36.20057131575183,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,281.50305899358756,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,62.801417812977355,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,480.6222108394365,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,361.62083016952016,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,272.1836325855006,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,271.7185282412687,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,217.09679776517436,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,623.9611371779961,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,357.8756472762711,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,70.53115902809881,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,199.0386834967338,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,334.63071063028906,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,521.2658482285365,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,100.79844684311286,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,268.4213530232555,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,150.04869464148769,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,537.7112280244158,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,116.61159015635064,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,204.76474894473364,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,118.42497291891692,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,201.00858612828782,482012516003,A2,2.8,none
2.0,single_family_detached,ok,1,327.9395928387732,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,423.6986311838592,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,222.0902954576713,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,325.66551940801077,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,91.60305092149065,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,389.6326708035036,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,187.53549044091253,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,121.9131599221724,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,487.1694355107421,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,58.34278814795762,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,90.10862230696479,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,48.5332263507341,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,288.1449637137175,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,284.48594765843876,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,224.4011004342444,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,332.7348576765034,482012516001,A1,5.983539094650205,none
2.3,single_family_detached,ok,1,198.1134893413056,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,304.6159723762578,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,218.12105507304216,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,350.2281390525719,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,383.22862960418314,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,504.4225853236135,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,239.77797171960893,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,230.3382869365405,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,117.75172837440286,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,437.9271757106565,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,116.70154698864363,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,50.41500839588683,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,371.863948248271,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,210.645302256258,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,187.63087715368698,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,387.7780374493619,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,125.68998193610038,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,363.13876765128686,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,172.91914232743787,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,181.64579444619864,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,385.4396376408409,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,128.45296239605528,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,308.0338049581969,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,111.7528527698789,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,111.7528527698789,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,82.526956842163,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,437.11572996788647,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,480.14308067376635,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,500.4472532452956,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,207.09395287227852,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,305.8330620731697,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,128.9735818111734,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,399.39114238168514,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,281.3378542647785,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,110.96114346720637,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,186.34484183034135,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,174.4259584765592,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,40.75014143578125,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,56.14627499123355,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,76.99495248065173,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,304.5374730944587,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,196.674002488293,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,149.1520749270862,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,70.06668821472257,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,245.71681412130948,482012516001,A1,5.983539094650205,none
2.0,single_family_detached,ok,1,450.65006633057897,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,322.04932672436087,482012517021,A1,2.5308641975308643,none
2.6,single_family_detached,ok,1,324.099127371907,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,308.1999125510846,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,342.87352880453705,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,311.3420440980361,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,268.709924452673,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,219.400303985867,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,313.0053971727376,482012517021,A1,2.5308641975308643,none
2.6,single_family_detached,ok,1,240.00167933906332,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,60.661950474641046,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,128.27001226811038,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,410.4902688844343,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,376.43829216558873,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,165.28589704438218,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,247.2125227419476,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,439.91528814209113,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,289.24919755213466,482012517021,A1,2.5308641975308643,none
2.3,single_family_detached,ok,1,286.8927832780001,482012516003,A1,2.8,none
4.9,mobile_home,ok,1,124.79072069742932,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,94.01065761047292,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,147.9245622573633,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,307.8789226107409,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,266.86068895279016,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,424.72421561284585,482012516002,A1,3.1485642946317105,none
4.9,mobile_home,ok,1,371.8384643403598,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,280.2475128781876,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,55.6291185272828,482012516001,A2,5.983539094650205,none
2.3,mobile_home,ok,1,208.36217715763615,482012516003,A2,2.8,none
2.3,single_family_detached,ok,1,208.36217715763615,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,464.04487618945393,482012516002,A1,3.1485642946317105,none
4.9,single_family_detached,ok,1,303.44603388503197,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,179.09652135872227,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,63.001624397904436,482012516001,A2,5.983539094650205,none
2.6,single_family_detached,ok,1,489.68316201701515,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,416.63726988502685,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,206.65084461528193,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,341.1714181095617,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,78.31288185940332,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,390.1587613811831,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,54.80828225625533,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,243.89612965721156,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,213.72164567791987,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,75.75450069960789,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,247.56696460958227,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,204.04620330755833,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,119.95288107733636,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,117.21147681109203,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,263.8668600168581,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,602.4436188240859,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,522.4454773438416,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,256.1915498263574,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,365.29091631542235,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,289.6832278291995,482012517021,A1,2.5308641975308643,none
4.9,mobile_home,ok,1,242.45706524769741,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,147.38506615882636,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,67.84416364369896,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,219.106201101718,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,207.6518727438945,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,130.69912017568697,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,249.5753976525706,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,124.98372562673765,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,111.31865325324384,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,307.817691282434,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,125.25107776382433,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,388.830002845474,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,260.957057412063,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,214.2823893839359,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,362.87446596938895,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,423.7472651626777,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,309.3803021110245,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,327.58638620469213,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,150.25807466096884,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,114.72159726853413,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,64.75734541407174,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,413.24306357329,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,174.38842107802355,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,231.21861836081553,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,99.62628509102115,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,293.293592807878,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,296.48877562655144,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,78.27986033494435,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,91.75000847679611,482012516002,A1,3.1485642946317105,none
2.3,mobile_home,ok,1,95.138607708493,482012516003,A2,2.8,none
2.6,single_family_detached,ok,1,402.8948590201285,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,178.52097915070627,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,74.87518277794614,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,274.47561026172,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,375.68940998416286,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,406.19137984956654,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,165.09083481708453,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,527.5630565702193,482012517021,A1,2.5308641975308643,none
2.0,single_family_detached,ok,1,504.14958444051973,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,100.66664678961091,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,48.59427254791654,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,483.8197923551336,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,134.5710027499003,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,136.97599345055113,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,244.650933095637,482012516001,A1,5.983539094650205,none
4.9,mobile_home,ok,1,244.8477835745845,482012516001,A2,5.983539094650205,none
4.9,mobile_home,ok,1,239.35567091073543,482012516001,A2,5.983539094650205,none
4.9,single_family_detached,ok,1,43.749000366694275,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,204.84645117773468,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,486.02443744655955,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,351.3063681716032,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,471.102216182922,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,282.1610175946545,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,310.3730580583946,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,252.15176310418468,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,43.778612280890044,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,286.16603807069396,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,366.0113299631693,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,313.06117532667383,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,304.56100036918195,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,430.00414328883977,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,137.5435410012438,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,182.19154475097628,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,388.0891445090016,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,180.51865391169594,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,628.7920269813579,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,297.8448698312511,482012516002,A1,3.1485642946317105,none
2.0,single_family_detached,ok,1,54.93738638993495,482012517021,A1,2.5308641975308643,none
4.9,single_family_detached,ok,1,331.52075554963744,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,278.9659204918743,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,188.98245147092476,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,54.40587587125542,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,464.28120302876476,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,213.418125354401,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,131.10166361776237,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,257.3264253701739,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,156.94714335259823,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,188.50629497147344,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,178.12167117642178,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,196.85435872747507,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,510.73624718403056,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,70.44517567359003,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,120.44429828645016,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,241.12594366386296,482012516001,A1,5.983539094650205,none
4.9,single_family_detached,ok,1,70.74133414707384,482012516001,A1,5.983539094650205,none
2.6,single_family_detached,ok,1,125.7766548459927,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,285.3239972190209,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,121.29293848854857,482012516003,A1,2.8,none
2.3,single_family_detached,ok,1,185.38600000036598,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,85.72385302555585,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,50.57637851724431,482012516003,A1,2.8,none
2.6,single_family_detached,ok,1,289.27720081463417,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,308.50183007171273,482012516002,A1,3.1485642946317105,none
2.6,single_family_detached,ok,1,262.05486392635646,482012516002,A1,3.1485642946317105,none
2.3,single_family_detached,ok,1,249.9568878443768,482012516003,A1,2.8,none
